recipe_id;title;url;ingredients;SUSTAINABILITY
20877;"Blt Dip Recipe";http://cookeatshare.com/recipes/blt-dip-87260;"tomato,parmigiano reggiano,meatless bacon,feta,dried basil,cream,mayonnaise";MEDIUM
4216;"10-Minute Buffalo Shrimp With Blue Cheese Dip";http://www.food.com/recipe/10-minute-buffalo-shrimp-with-blue-cheese-dip-215039;"red pepper or cayenne spices,olive oil,buttered milk,cheese blue-veined,fresh parsley,wheat plain flour,black pepper spices,prawns/shrimps,lemon juice,cream,butter,mayonnaise";MEDIUM
11724;"Blue Cheese Dressing and Dip";http://www.food.com/recipe/blue-cheese-dressing-and-dip-32191;"parmigiano reggiano,cheese blue-veined,cow milk,lemon juice,cream";MEDIUM
11312;"Cream of Anything Soup Mix";http://www.food.com/recipe/cream-of-anything-soup-mix-425183;"ceddar,onion,asparagus,cow milk,black pepper spices,potato,dried basil,maize flour,celery,prawns/shrimps,dried thyme";MEDIUM
8174;"Yummy Buffalo Chicken Dip";http://www.food.com/recipe/yummy-buffalo-chicken-dip-183517;"parmigiano reggiano,mozzarella,spicy buffalo sauce,butter,chicken bone free meat";MEDIUM
22811;"Mozzarella Hot Sauce Chicken";http://www.food.com/recipe/mozzarella-hot-sauce-chicken-174592;"tabasco,parmigiano reggiano,mozzarella,butter,chicken bone free meat";MEDIUM
5391;"Buffalo Style Chicken Pizza Recipe";http://cookeatshare.com/recipes/buffalo-style-chicken-pizza-94789;"barbecue sauce,parmigiano reggiano,mozzarella,black pepper spices,celery,butter,chicken bone free meat";MEDIUM
39182;"Blue Boar Dip Recipe";http://cookeatshare.com/recipes/blue-boar-dip-2622;"ceddar,creamed cottage cheese,worcestershire sauce,horseradish,cream";MEDIUM
13169;"Roquefort and Cream Cheese Chicken Spread";https://recipeland.com/recipe/v/roquefort-cream-cheese-chicken--34635;"roquefort,red pepper or cayenne spices,parmigiano reggiano,cream,chicken bone free meat";MEDIUM
46009;"Easy Heavenly Halibut";http://www.food.com/recipe/easy-heavenly-halibut-72717;"ceddar,onion,halibut fish,lemon juice,cream";MEDIUM
26796;"Greek Yogurt Coffee Cake";http://www.foodrepublic.com/recipes/greek-yogurt-coffee-cake-recipe/;"beet sugar,parmigiano reggiano,cow milk,cane sugar,wheat plain flour,yogurt flavoured,cinnamon,butter,orange juice,cane sugar,butter,greek yogurt";MEDIUM
34288;"Feta and Spinach Dip";http://www.food.com/recipe/feta-and-spinach-dip-61891;"olive oil,parmigiano reggiano,onion,feta,cream,spinach,greek yogurt";MEDIUM
2200;"Two Cheese Fettuccini";http://www.food.com/recipe/two-cheese-fettuccini-26148;"parmigiano reggiano,mozzarella,cow milk,wheat plain flour,black pepper spices,lemon juice,butter,frozen chicken fettuccine";MEDIUM
45286;"Low Fat Zesty Potato Topper";http://www.food.com/recipe/low-fat-zesty-potato-topper-347416;"ceddar,creamed cottage cheese,onion,meatless bacon,garlic powder,mineral water,cream";MEDIUM
7480;"Halibut Alyeska";http://www.food.com/recipe/halibut-alyeska-127638;"ceddar,onion,wheat plain flour,black pepper spices,halibut fish,lemon juice,cream,mayonnaise";MEDIUM
17538;"Creamy Cheese Dressing";http://www.food.com/recipe/creamy-cheese-dressing-476751;"onion powder,olive oil,parmigiano reggiano,cheese blue-veined,garlic powder,worcestershire sauce,black pepper spices,lemon juice,cream";MEDIUM
16619;"3 Kicked Up Schmeers";http://www.foodnetwork.com/recipes/emeril-lagasse/3-kicked-up-schmeers-recipe.html;"goat cheese,salmon,olives,dried nuts pine,red pepper or cayenne spices,olive oil,parmigiano reggiano,chives,onion,garlic powder,strawberry,dried basil,lemon juice,cream,orange juice,cane sugar,dried thyme";MEDIUM
6141;"Cheesy Alfredo Sauce";http://www.food.com/recipe/cheesy-alfredo-sauce-274219;"cream,parmigiano reggiano,mozzarella,garlic powder,butter";MEDIUM
36498;"Cheesy Alfredo Sauce";http://www.food.com/recipe/cheesy-alfredo-sauce-274319;"cream,parmigiano reggiano,mozzarella,garlic powder,butter";MEDIUM
31468;"Alfredo Sauce";http://www.food.com/recipe/alfredo-sauce-100299;"cream,parmigiano reggiano,mozzarella,garlic powder,black pepper spices,butter,margarine";MEDIUM
38786;"Blue Cheese & Rosemary Scalloped Potatoes";http://www.food.com/recipe/blue-cheese-rosemary-scalloped-potatoes-90328;"dried rosemary,cream,parmigiano reggiano,cheese blue-veined,black pepper spices,potato,cream";MEDIUM
37884;"No Eggs Breakfast Casserole";http://www.food.com/recipe/no-eggs-breakfast-casserole-127986;"ceddar,onion,pork sausages,cream";MEDIUM
35156;"Layered Cornmeal Casserole (Rakott Puliszka)";http://www.food.com/recipe/layered-cornmeal-casserole-rakott-puliszka-309378;"cornmeal,creamed cottage cheese,parmigiano reggiano,meatless bacon,feta,cream";MEDIUM
17795;"Grilled Jumbo Stuffed Shrimp Wrapped in Bacon";https://cookpad.com/us/recipes/341290-grilled-jumbo-stuffed-shrimp-wrapped-in-bacon;"goat cheese,onion,parmigiano reggiano,meatless bacon,prawns/shrimps";MEDIUM
33557;"Company Hash Browns #5FIX";http://www.food.com/recipe/company-hash-browns-5fix-496832;"ceddar,cajun seasoning,pork sausages,cream";MEDIUM
33369;"Comforting Cabbage and Sausage Casserole";http://www.food.com/recipe/comforting-cabbage-and-sausage-casserole-413547;"ceddar,cabagge,black pepper spices,pork sausages,cream";MEDIUM
48861;"Shrimp In Blue Cheese Recipe";http://cookeatshare.com/recipes/shrimp-in-blue-cheese-52089;"tabasco,parmigiano reggiano,buttered milk,cheese blue-veined,black pepper spices,prawns/shrimps,lemon juice";MEDIUM
45349;"Cheesy Shrimp Dip";http://www.food.com/recipe/cheesy-shrimp-dip-199593;"onion,parmigiano reggiano,mozzarella,pepper,prawns/shrimps,cream,butter,mayonnaise";MEDIUM
2422;"cheesy shrimp dip";https://cookpad.com/us/recipes/331469-cheesy-shrimp-dip;"onion,parmigiano reggiano,mozzarella,pepper,prawns/shrimps,cream,butter,mayonnaise";MEDIUM
9393;"Doctored Macaroni and Cheese";http://www.food.com/recipe/doctored-macaroni-and-cheese-133645;"cheese,parmigiano reggiano,cream,butter";MEDIUM
37620;"Ultimate Cheese Spread";http://www.food.com/recipe/ultimate-cheese-spread-99675;"onion,parmigiano reggiano,cheese blue-veined,garlic powder,butter";MEDIUM
6176;"Chevre Cheese Stuffed Mushrooms";http://www.food.com/recipe/chevre-cheese-stuffed-mushrooms-150225;"goat cheese,parmigiano reggiano,bread crumbs,mushroom,butter";MEDIUM
40630;"Pink Brie";http://www.food.com/recipe/pink-brie-85129;"brie,onion,red pepper or cayenne spices,parmigiano reggiano,garlic powder,black pepper spices,butter";MEDIUM
7459;"Bleu Broccoli Casserole";http://www.food.com/recipe/bleu-broccoli-casserole-467134;"cheese blue-veined,onion,italian breadcrumbs,broccoli,cow milk,wheat plain flour,butter,neufchatel";MEDIUM
28974;"Provolone Sauce";http://www.epicurious.com/recipes/food/views/provolone-sauce-375842;"parmigiano reggiano,provolone,cow milk,wheat plain flour,black pepper spices,butter";MEDIUM
16570;"Quick Alfredo Sauce";http://www.food.com/recipe/quick-alfredo-sauce-202773;"parmigiano reggiano,garlic powder,cow milk,black pepper spices,butter,neufchatel";MEDIUM
8451;"Cauliflower Gratin";http://www.food.com/recipe/cauliflower-gratin-367043;"parmigiano reggiano,italian breadcrumbs,cow milk,wheat plain flour,black pepper spices,gruyere,cauliflower,butter,nutmeg";MEDIUM
7420;"Potatoes Divine";http://www.food.com/recipe/potatoes-divine-319310;"parmigiano reggiano,fresh parsley,cow milk,gruyere,potato,butter,margarine";MEDIUM
46994;"Blue Cheese and Roasted Red Pepper Spread";http://www.food.com/recipe/blue-cheese-and-roasted-red-pepper-spread-267271;"onion,red pepper or cayenne spices,parmigiano reggiano,cheese blue-veined,worcestershire sauce,black pepper spices,butter,yellow mustard";MEDIUM
30751;"Cheddar Potato Skillet";http://www.food.com/recipe/cheddar-potato-skillet-224054;ceddar,onion,potato,butter;MEDIUM
33980;Rumbledethumps;http://www.food.com/recipe/rumbledethumps-71019;ceddar,cabagge,turnip,potato,butter;MEDIUM
28303;"Root Vegetable Gratin";http://www.epicurious.com/recipes/food/views/root-vegetable-gratin-4691;ceddar,onion,potato,celery,butter,carrot;MEDIUM
23762;"Root Vegetable Gratin";http://www.food.com/recipe/root-vegetable-gratin-195644;ceddar,onion,potato,celery,butter,carrot;MEDIUM
28352;"Blue Cheese & Roasted Pepper Spread";http://www.food.com/recipe/blue-cheese-roasted-pepper-spread-195250;"onion,red pepper or cayenne spices,parmigiano reggiano,cheese blue-veined,almond,worcestershire sauce,black pepper spices,butter,yellow mustard";MEDIUM
38567;"Cheesy Horn Rolls with Greek Yogurt and Feta";http://tastykitchen.com/recipes/breads/cheesy-horn-rolls-with-greek-yogurt-and-feta/;"parmigiano reggiano,wheat plain flour,feta,butter,greek yogurt";MEDIUM
41318;"Kidney Bean Soup (For One)";http://www.food.com/recipe/kidney-bean-soup-for-one-296704;"ceddar,mozzarella,beans kidney,salsa";MEDIUM
22177;"Cheese Biscuits";https://cookpad.com/us/recipes/342069-cheese-biscuits;"ceddar,wheat plain flour,butter";MEDIUM
36843;"Quick Cheese Canapes";http://www.food.com/recipe/quick-cheese-canapes-33703;"ceddar,wheat plain flour,butter";MEDIUM
2454;"Easy Cheesy Crackers from 100 Days of Real Food";http://www.food.com/recipe/easy-cheesy-crackers-from-100-days-of-real-food-468918;"ceddar,wheat plain flour,butter";MEDIUM
12209;"Cheddar Cheese Cookies";http://www.food.com/recipe/cheddar-cheese-cookies-106160;"ceddar,wheat plain flour,butter";MEDIUM
18678;"Onion Soup Cocktail Cookies";http://www.food.com/recipe/onion-soup-cocktail-cookies-241370;"ceddar,onion,wheat plain flour,butter";MEDIUM
24232;Halfpennies;http://www.food.com/recipe/halfpennies-221080;"ceddar,onion,wheat plain flour,butter";MEDIUM
3679;"Cheese Crackers - A";http://www.food.com/recipe/cheese-crackers-a-169419;"ceddar,chives,wheat plain flour,butter";MEDIUM
27509;"Apple Cheese Casserole";http://www.food.com/recipe/apple-cheese-casserole-519789;"ceddar,wheat plain flour,apple,butter,cane sugar";MEDIUM
1773;"Bleu Cheese Spread";http://www.food.com/recipe/bleu-cheese-spread-227758;"olive oil,parmigiano reggiano,cheese blue-veined,fresh parsley,garlic powder,butter";MEDIUM
29859;"Turnip & Potato Casserole, Monroe, La";http://www.food.com/recipe/turnip-potato-casserole-monroe-la-403495;"ceddar,turnip,black pepper spices,potato,butter";MEDIUM
42509;"Cheesy Garlic Toast";http://www.food.com/recipe/cheesy-garlic-toast-503686;"wheat plain flour,ceddar,garlic powder,butter";MEDIUM
23239;"Scalloped Potatoes";http://www.epicurious.com/recipes/food/views/scalloped-potatoes-11677;"ceddar,bread crumbs,wheat plain flour,potato,butter";MEDIUM
113;"Cheese Cookie Snacks";http://www.food.com/recipe/cheese-cookie-snacks-40555;"ceddar,wheat plain flour,butter,oat meal";MEDIUM
2315;"Crunchy Cheddar Bites";http://www.landolakes.com/recipe/853/crunchy-cheddar-bites;"ceddar,wheat plain flour,butter,oat meal";MEDIUM
46981;"American Green Salad With Cheddar Cheese & Panko Topping";http://www.food.com/recipe/american-green-salad-with-cheddar-cheese-panko-topping-396916;"ceddar,radish,cabagge,lettuce,italian breadcrumbs,cucumber,chickpea,butter,carrot";MEDIUM
46121;"Cheese Cookies";http://www.food.com/recipe/cheese-cookies-465622;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
47702;"Cheese Wafers";http://www.food.com/recipe/cheese-wafers-162273;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
40136;"5 Ingredient Cheese Straws (From the 4 Ingredient Cook Book)";http://www.food.com/recipe/5-ingredient-cheese-straws-from-the-4-ingredient-cook-book-152516;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
40622;"Paula Deen's Cheese Straws";http://www.food.com/recipe/paula-deens-cheese-straws-401485;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
41290;"Spicy Cheese Crisps";http://www.food.com/recipe/spicy-cheese-crisps-150374;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
42361;"Homemade Goldfish Crackers";http://www.food.com/recipe/homemade-goldfish-crackers-418525;"ceddar,wheat plain flour,black pepper spices,butter";MEDIUM
44876;"Cheddar Straws";http://www.food.com/recipe/cheddar-straws-445619;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
44906;"Cheese Puffs";http://www.food.com/recipe/cheese-puffs-55077;"ceddar,paprika,wheat plain flour,butter";MEDIUM
50173;"Cheese Straws";http://cooking.nytimes.com/recipes/1798;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
50680;"Cheddar Cheese Nippers";http://allrecipes.com/recipe/cheddar-cheese-nippers/;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
50784;"Eazee Cheezes - Tiny Cheese Crackers";http://www.food.com/recipe/eazee-cheezes-tiny-cheese-crackers-420668;"ceddar,wheat plain flour,black pepper spices,butter";MEDIUM
189;"Cheese Buttons";http://tastykitchen.com/recipes/appetizers-and-snacks/cheese-buttons/;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
382;"Cheese Straws";http://allrecipes.com/recipe/cheese-straws/;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
749;"Nora's Firecrackers";http://www.food.com/recipe/noras-firecrackers-79621;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
993;"Whole Wheat Cheddar Crackers";http://tastykitchen.com/recipes/appetizers-and-snacks/whole-wheat-cheddar-crackers-2/;"ceddar,onion powder,wheat plain flour,butter";MEDIUM
2099;"Cheddar Pennies";http://allrecipes.com/recipe/cheddar-pennies/;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
3042;"Whole Wheat Cheese Crackers";http://www.food.com/recipe/whole-wheat-cheese-crackers-133157;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
3053;"Zesty Cheese Straws";http://www.epicurious.com/recipes/food/views/zesty-cheese-straws-385104;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
14051;"Cheese Straws";http://www.food.com/recipe/cheese-straws-66812;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
5699;"Cheese Diablo Wafers (Hot)";http://www.food.com/recipe/cheese-diablo-wafers-hot-7039;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
7901;"Cheese Puffs";http://tastykitchen.com/recipes/appetizers-and-snacks/cheese-puffs-2/;"ceddar,paprika,wheat plain flour,butter";MEDIUM
17560;"Cheese Straws";http://www.food.com/recipe/cheese-straws-45075;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
11022;"Hot Cheese Bites";http://www.food.com/recipe/hot-cheese-bites-237634;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
15220;"Basic Cheese Straws Recipe";http://cookeatshare.com/recipes/basic-cheese-straws-79334;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
15910;"Spicy Cheese Straws";http://www.food.com/recipe/spicy-cheese-straws-231224;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
22994;"Green Olive Balls Recipe";http://cookeatshare.com/recipes/green-olive-balls-46220;"ceddar,paprika,wheat plain flour,butter";MEDIUM
25180;"Cheese Straws";http://www.food.com/recipe/cheese-straws-151264;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
37239;"Cheesy Thumbprint Appetizers with Hot Pepper Jelly";http://allrecipes.com/recipe/cheesy-thumbprint-appetizers-with-hot-pepper-jelly/;"ceddar,wheat plain flour,black pepper spices,butter";MEDIUM
37508;"Cheese Nuggets";https://recipeland.com/recipe/v/cheese-nuggets-42648;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
38124;"Cheese Straws";http://www.food.com/recipe/cheese-straws-327058;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
39944;"Cheddar Pennies";http://www.food.com/recipe/cheddar-pennies-50916;"ceddar,chili powder,wheat plain flour,butter";MEDIUM
34300;"Savannah Cheese Wafers";http://www.food.com/recipe/savannah-cheese-wafers-286282;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
28752;"Patti's Yummy Cheese Nuggets";http://www.food.com/recipe/pattis-yummy-cheese-nuggets-186220;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
30485;"Cheese Straws";http://www.food.com/recipe/cheese-straws-80080;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
30870;"Zest Cheese Straws";http://www.epicurious.com/recipes/food/views/zest-cheese-straws-381958;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
27759;"Dedes Cheese Straws";http://www.epicurious.com/recipes/food/views/dede-s-cheese-straws-380287;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
28022;"Spicy Cheese Crisps";http://www.epicurious.com/recipes/food/views/spicy-cheese-crisps-387890;"ceddar,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
37362;"Balthazar Macaroni Gratin (Aka Macaroni and Cheese)";http://www.food.com/recipe/balthazar-macaroni-gratin-aka-macaroni-and-cheese-389124;"olive oil,parmigiano reggiano,meatless bacon,cow milk,wheat plain flour,black pepper spices,gruyere,butter";MEDIUM
27739;"Aunt Maude's Hot Cheese Balls Recipe";http://cookeatshare.com/recipes/aunt-maude-s-hot-cheese-balls-71963;"ceddar,paprika,wheat plain flour,pepper,butter";MEDIUM
49533;"Delicious Cheesy jalapeno bites";https://cookpad.com/us/recipes/362293-delicious-cheesy-jalapeno-bites;"ceddar,paprika,wheat plain flour,jalapeno pepper,butter";MEDIUM
25022;"Cheese And Spinach Fettuccine";http://www.food.com/recipe/cheese-and-spinach-fettuccine-41186;"parmigiano reggiano,cheese blue-veined,fresh parsley,cow milk,maize flour,butter,frozen chicken fettuccine,spinach";MEDIUM
46905;"My Very Own Cheese/Olive Little Biscuits";http://tastykitchen.com/recipes/breads/my-very-own-cheeseolive-little-biscuits/;"ceddar,olives,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
14879;"Cheese Eyeballs";http://www.food.com/recipe/cheese-eyeballs-252190;"ceddar,olives,paprika,wheat plain flour,butter";MEDIUM
4953;"Apple N' Cheese Delight";http://www.kraftrecipes.com/recipes/-16404.aspx;"ceddar,cane sugar,wheat plain flour,cinnamon,apple,butter";MEDIUM
5072;"Apple N' Cheese Delight";http://www.kraftrecipes.com/recipes/apple-n-cheese-delight-51282.aspx;"ceddar,cane sugar,wheat plain flour,cinnamon,apple,butter";MEDIUM
37423;"Cheddar Apple Crisp";http://www.food.com/recipe/cheddar-apple-crisp-6745;"ceddar,wheat plain flour,cinnamon,apple,butter,cane sugar";MEDIUM
8829;"Tart Cherry Cheddar Bars";http://www.food.com/recipe/tart-cherry-cheddar-bars-403526;"ceddar,cherry,cane sugar,wheat plain flour,cinnamon,butter";MEDIUM
24246;"Whole Wheat Cheese Crackers";http://tastykitchen.com/recipes/appetizers-and-snacks/whole-wheat-cheese-crackers/;"ceddar,garlic powder,wheat plain flour,black pepper spices,butter";MEDIUM
45275;"Cheese Biscuits";http://cooking.nytimes.com/recipes/2296;"ceddar,red pepper or cayenne spices,bread crumbs,wheat plain flour,butter";MEDIUM
42094;"Carolyn's Spicy Cheese Cookies";http://www.food.com/recipe/carolyns-spicy-cheese-cookies-233865;"ceddar,red pepper or cayenne spices,wheat plain flour,butter,oat meal";MEDIUM
45829;"Cheddar Rice Crisps";http://www.food.com/recipe/cheddar-rice-crisps-319548;"ceddar,red pepper or cayenne spices,wheat plain flour,butter,oat meal";MEDIUM
16239;"Grandmas Crunchy Crackers";http://tastykitchen.com/recipes/appetizers-and-snacks/grandmae28099s-crunchy-crackers/;"ceddar,red pepper or cayenne spices,wheat plain flour,butter,oat meal";MEDIUM
3132;"Cheese Crackers";http://allrecipes.com/recipe/cheese-crackers/;"ceddar,red pepper or cayenne spices,wheat plain flour,butter,oat meal";MEDIUM
20521;"Cheese Crisps";http://www.food.com/recipe/cheese-crisps-382892;"ceddar,red pepper or cayenne spices,wheat plain flour,butter,oat meal";MEDIUM
29303;"Cocktail Cheese Biscuits";http://www.food.com/recipe/cocktail-cheese-biscuits-379231;"ceddar,red pepper or cayenne spices,poppy seed,wheat plain flour,butter";MEDIUM
12262;"Cheese Krispies Crackers";http://www.food.com/recipe/cheese-krispies-crackers-74463;"ceddar,wheat plain flour,black pepper spices,celery,butter,oat meal";MEDIUM
342;"Cheddar Cheese Straws";http://www.food.com/recipe/cheddar-cheese-straws-351105;"ceddar,red pepper or cayenne spices,paprika,wheat plain flour,butter";MEDIUM
7624;"Rosemary Cheese Crackers";http://www.epicurious.com/recipes/food/views/rosemary-cheese-crackers-383618;"ceddar,dried rosemary,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
31278;"Gelt Biscuits";http://www.food.com/recipe/gelt-biscuits-182480;"ceddar,dried rosemary,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
25817;"Cheeey Appetizer Crackers";http://www.food.com/recipe/cheeey-appetizer-crackers-272353;"ceddar,red pepper or cayenne spices,paprika,wheat plain flour,butter";MEDIUM
26983;"Pepper Jelly Tarts";http://www.food.com/recipe/pepper-jelly-tarts-104596;"ceddar,red pepper or cayenne spices,paprika,wheat plain flour,butter";MEDIUM
49600;"Hot-n-Spicy Cheese Puffs";http://tastykitchen.com/recipes/appetizers-and-snacks/hot-n-spicy-cheese-puffs/;"ceddar,red pepper or cayenne spices,chives,wheat plain flour,black pepper spices,butter";MEDIUM
428;"Olive Stuffed Cheese Biscuits";http://tastykitchen.com/recipes/appetizers-and-snacks/olive-stuffed-cheese-biscuits/;"ceddar,olives,red pepper or cayenne spices,paprika,wheat plain flour,butter";MEDIUM
33382;"Sesame Cheese Crackers";http://www.food.com/recipe/sesame-cheese-crackers-23434;"ceddar,sesam seed,red pepper or cayenne spices,wheat plain flour,butter";MEDIUM
20386;"Popcorn Nachos";http://allrecipes.com/recipe/popcorn-nachos/;"ceddar,red pepper or cayenne spices,paprika,cumin seed,butter";MEDIUM
14033;"Cheese and Chive Crisps";http://allrecipes.com/recipe/cheese-and-chive-crisps/;"ceddar,red pepper or cayenne spices,chives,garlic powder,wheat plain flour,butter,oat meal";MEDIUM
45778;"Spicy Cheese Crackers";http://allrecipes.com/recipe/spicy-cheese-crackers/;"ceddar,red pepper or cayenne spices,garlic powder,wheat plain flour,black pepper spices,butter,oat meal";MEDIUM
14926;"Spicy Cheese Straws";http://www.food.com/recipe/spicy-cheese-straws-473294;"ceddar,red pepper or cayenne spices,cajun seasoning,garlic powder,wheat plain flour,black pepper spices,butter";MEDIUM
28687;"Cheddar Salsa Biscuit Bites";http://www.food.com/recipe/cheddar-salsa-biscuit-bites-158748;"ceddar,wheat plain flour,mineral water,butter,salsa";MEDIUM
40994;"Ikes Reuben Dip";http://www.food.com/recipe/ikes-reuben-dip-343315;"ceddar,canned sauerkraut,mozzarella,corn canned,mayonnaise";MEDIUM
33274;"Cheddar Zucchini Supreme";http://www.food.com/recipe/cheddar-zucchini-supreme-188436;"ceddar,tomato puree,garlic powder,black pepper spices,butter,zucchini";MEDIUM
46680;"Fettuccine with Mushrooms, Tarragon, and Goat-Cheese Sauce";http://www.foodandwine.com/recipes/fettuccine-mushrooms-tarragon-and-goat-cheese-sauce;"goat cheese,olive oil,parmigiano reggiano,chives,cow milk,black pepper spices,mushroom,dried tarragon,butter,frozen chicken fettuccine";MEDIUM
49978;"Peter's Cheese Sauce";http://www.food.com/recipe/peters-cheese-sauce-207024;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
40839;"Vegetable Cookies";http://www.food.com/recipe/vegetable-cookies-485972;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
1215;"Basic Cheese Sauce";http://www.food.com/recipe/basic-cheese-sauce-196369;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
8551;"Macaroni and Cheese";http://www.food.com/recipe/macaroni-and-cheese-305515;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
26013;"Microwave Cheese Sauce";http://www.food.com/recipe/microwave-cheese-sauce-90073;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
21319;"Mandy's Baked Mac & Cheese";http://www.food.com/recipe/mandys-baked-mac-cheese-358135;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
21681;"Super Easy Microwave Cheese Sauce for Lasagna";http://www.food.com/recipe/super-easy-microwave-cheese-sauce-for-lasagna-252320;"ceddar,cow milk,wheat plain flour,butter";MEDIUM
33418;"Pat's Au Gratin Potatoes";http://www.food.com/recipe/pats-au-gratin-potatoes-85985;"ceddar,cow milk,wheat plain flour,potato,butter";MEDIUM
33397;"Cheddar Cheese Fondue";http://www.food.com/recipe/cheddar-cheese-fondue-510304;"ceddar,chives,cow milk,wheat plain flour,butter";MEDIUM
33093;"Easy Cheesy Broccoli Potato Soup";http://www.food.com/recipe/easy-cheesy-broccoli-potato-soup-334136;"ceddar,onion,broccoli,cow milk,potato,celery,butter";MEDIUM
33931;"Creole Pecan Party Rounds";http://www.food.com/recipe/creole-pecan-party-rounds-215644;"ceddar,cajun seasoning,wheat plain flour,pecans nuts,butter";MEDIUM
35468;"Original Cheese Tempters";http://allrecipes.com/recipe/original-cheese-tempters/;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
36008;"Nancy Drew Missing Map Cheese Wafers";http://www.food.com/recipe/nancy-drew-missing-map-cheese-wafers-234970;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
23173;"Cheese Crisps";http://www.food.com/recipe/cheese-crisps-55076;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
23186;"Cheddar Crackers";http://tastykitchen.com/recipes/appetizers-and-snacks/cheddar-crackers/;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
25616;"Cheese Cookies";http://www.food.com/recipe/cheese-cookies-209926;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
40455;"Cheese Bites";http://www.food.com/recipe/cheese-bites-101664;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
47946;"Cheddar Cheese Cookies";http://www.food.com/recipe/cheddar-cheese-cookies-155389;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
48633;"Baked Pecan Cheese Balls Recipe";http://cookeatshare.com/recipes/baked-pecan-cheese-balls-75265;"ceddar,paprika,wheat plain flour,pecans nuts,butter";MEDIUM
1748;"Cheddar Pecan Wafers";http://allrecipes.com/recipe/cheddar-pecan-wafers/;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
3524;"Savory Cheese Wafers";http://www.foodgeeks.com/recipes/4150;"ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
49225;"Easy Biscuit Dough / Eggless";https://cookpad.com/us/recipes/335194-easy-biscuit-dough-eggless;"ceddar,peanut butter,cow milk,wheat plain flour,butter,cane sugar";MEDIUM
3525;"Cheese F.B.I. Man Safe Crackers";http://www.foodgeeks.com/recipes/4113;"tomato,ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
17364;"FBI Cheesy Crackers";http://www.food.com/recipe/fbi-cheesy-crackers-32526;"tomato,ceddar,red pepper or cayenne spices,wheat plain flour,pecans nuts,butter";MEDIUM
